Isolate,total,rif,inh,emb,pza,str,cap,amk,cip,kan,levo,oflx,pas,eth,unknown
1773.21609_sus,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1773.21576_sus,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1773.21633_sus,5,0,1,0,0,1,0,0,0,0,0,0,0,0,3
1773.21598_sus,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2
1773.21634_sus,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1773.21599_sus,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1773.21618_sus,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1773.21632_sus,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1773.21616_sus,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1773.21622_sus,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
X137_ano_flt,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
X397_ano_flt,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0
X1160_ano_flt,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
X12_ano_flt,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2
X56_ano_flt,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
X540_ano_flt,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
X1941_ano_flt,3,0,0,0,0,1,0,0,0,0,1,0,0,0,1
X1294_ano_flt,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0
X2275_ano_flt,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
X2155_ano_flt,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1
X186_ano_flt,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2
X673_ano_flt,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
X253_ano_flt,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0
X2066_ano_flt,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
X305_ano_flt,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
X2049_ano_flt,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
X419_ano_flt,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
X1507_ano_flt,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0
X466_ano_flt,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
X1777_ano_flt,4,0,1,0,0,1,0,0,0,0,0,0,0,0,2
BORA_12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400907.3_sus,4,0,0,1,0,3,2,1,0,2,0,0,0,0,-5
S21_ano,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
S99_ano,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
R64_ano,6,0,2,0,0,2,0,1,0,1,0,0,0,0,0
S46_ano,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
S35_ano,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2
S77_ano,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
S33_ano,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1733.2709_res,6,0,1,2,1,2,0,0,0,0,0,0,0,0,0
1773.21629_sus,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1773.21603_sus,6,2,1,0,0,1,0,0,0,0,0,0,0,1,1
1773.21627_sus,9,1,4,3,2,1,0,0,0,0,0,0,0,0,-2
1773.21610_sus,8,1,1,1,1,1,0,0,0,0,0,0,0,0,3
1773.21623_sus,6,1,1,1,0,2,1,1,0,1,0,0,0,0,-2
X2315_ano_flt,5,1,1,1,0,2,0,0,0,0,0,0,0,0,0
1402584.3_sus,13,3,1,1,1,1,0,0,0,0,0,0,0,1,5
1733.8731_res,9,1,1,1,1,3,1,0,0,1,0,0,0,1,-1
1773.21607_res,7,1,1,1,0,1,0,0,0,0,0,0,0,0,3
1773.21612_res,9,1,1,4,1,1,0,0,0,0,1,0,0,0,0
1733.8681_res,4,1,0,1,0,2,1,1,0,1,0,0,0,0,-3
1773.21631_res,7,1,2,3,0,2,0,0,0,0,0,0,0,0,-1
R86_ano,4,1,0,0,0,1,0,0,0,0,0,0,0,0,2
R56_ano,6,1,1,0,0,1,0,1,0,1,0,0,0,0,1
1773.21635_sus,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
X994_ano_flt,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0
1733.4363_sus,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1733.4227_sus,5,0,0,0,0,2,0,0,0,0,1,0,0,0,2
1773.18372_sus,12,2,1,1,1,1,0,1,0,1,1,0,0,1,2
1773.18338_sus,11,2,1,1,1,2,0,1,0,1,0,0,0,1,1
1773.18342_sus,11,2,1,1,1,1,0,1,0,1,1,0,0,1,1
1773.18316_sus,11,2,1,1,1,2,0,1,0,1,0,0,0,1,1
1773.18315_sus,11,2,1,1,1,2,0,1,0,1,0,0,0,1,1
1773.18367_res,12,2,1,1,1,3,1,2,0,2,0,0,0,1,-2
1773.18374_res,12,2,1,1,1,2,0,1,0,1,0,0,0,1,2
1438879.3_sus,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1438881.3_sus,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1408958.4_sus,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1
1408944.4_sus,4,0,2,0,0,1,0,0,0,0,0,0,0,0,1
1408968.4_sus,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1733.4035_sus,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1733.3682_sus,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1438840.3_sus,10,1,1,3,0,1,0,0,0,0,0,0,0,0,4
1438834.3_sus,7,1,1,0,0,2,0,0,0,0,0,0,0,1,2
1408945.4_sus,8,1,1,0,1,1,0,0,0,0,0,0,0,0,4
1408921.4_sus,11,1,2,0,1,3,1,1,0,1,0,0,0,0,1
1408906.4_sus,8,1,1,1,0,1,0,0,0,0,0,0,0,0,4
1438834.3_res,7,1,1,0,0,2,0,0,0,0,0,0,0,1,2
NLA009402429,6,1,0,0,0,2,0,0,0,0,1,0,0,0,2
1773.23423_res,5,0,1,0,0,1,1,0,0,0,0,0,0,0,2
1773.23424_res,5,0,1,0,0,1,1,0,0,0,0,0,0,0,2
1773.23417_res,5,0,0,0,0,1,1,0,0,0,0,0,0,0,3
1733.4285_sus,3,0,0,0,0,1,1,0,0,0,0,0,0,0,1
TSVC_variants_IonXpress_027,5,0,0,0,0,3,0,0,0,0,0,0,0,0,2
TSVC_variants_4789_027,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1773.23396_res,8,1,1,3,2,1,1,0,0,0,0,0,0,0,-1
1773.23402_res,8,1,1,3,2,1,1,0,0,0,0,0,0,0,-1
1773.23426_res,8,1,1,3,2,1,1,0,0,0,0,0,0,0,-1
1773.23397_res,8,1,1,3,2,1,1,0,0,0,0,0,0,0,-1
1773.23436_res,8,1,1,3,2,1,1,0,0,0,0,0,0,0,-1
1773.23412_res,9,1,1,3,0,1,1,0,0,0,0,0,0,0,2
1773.23437_res,8,1,1,3,2,1,1,0,0,0,0,0,0,0,-1
1773.23440_res,8,1,1,3,2,1,1,0,0,0,0,0,0,0,-1
1773.23410_res,8,1,1,3,2,1,1,0,0,0,0,0,0,0,-1
1773.23418_res,8,1,1,3,2,1,1,0,0,0,0,0,0,0,-1
1773.23425_res,8,1,1,3,2,1,1,0,0,0,0,0,0,0,-1
1773.23430_res,8,1,1,0,0,1,1,0,0,0,0,0,0,0,4
1773.23404_res,8,1,1,3,2,1,1,0,0,0,0,0,0,0,-1
1773.23395_res,8,1,1,3,2,1,1,0,0,0,0,0,0,0,-1
1773.23392_res,9,1,1,3,1,1,1,0,0,0,0,0,0,0,1
1773.23406_res,8,1,1,3,2,1,1,0,0,0,0,0,0,0,-1
1773.23408_res,8,1,1,3,2,1,1,0,0,0,0,0,0,0,-1
1773.23413_res,8,1,1,3,2,1,1,0,0,0,0,0,0,0,-1
1773.23415_res,10,1,1,3,1,1,1,0,0,0,0,0,0,0,2
1773.23449_res,8,1,1,3,2,1,1,0,0,0,0,0,0,0,-1
1773.23416_res,8,1,1,3,2,1,1,0,0,0,0,0,0,0,-1
1773.23394_res,8,1,1,3,2,1,1,0,0,0,0,0,0,0,-1
1773.23409_res,8,1,1,3,2,1,1,0,0,0,0,0,0,0,-1
1773.23400_res,8,1,1,3,2,1,1,0,0,0,0,0,0,0,-1
1773.23446_res,8,1,1,3,2,1,1,0,0,0,0,0,0,0,-1
1402589.3_sus,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2
1733.2007_sus,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1733.4280_sus,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1733.3838_sus,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1733.3580_sus,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1773.203_sus,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2
1733.7685_res,11,1,1,1,1,2,0,0,0,0,0,0,0,1,4
1773.20404_sus,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1
1773.18344_res,7,0,1,3,0,2,1,1,0,1,1,0,0,0,-3
TB-333-1783-19_S257_R.all,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TB-333-1166-19_S175_R.all,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
TB-222-742-18_S133_R.all,4,0,1,0,0,2,0,0,0,0,0,0,0,0,1
TB-222-5185-19_S227_R.all,5,0,1,0,0,2,0,0,0,0,0,0,0,0,2
1733.4297_sus,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2
1733.4095_sus,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1733.10564_sus,4,0,0,0,0,2,0,0,0,0,1,0,0,0,1
1733.10693_sus,3,0,0,0,0,2,0,0,0,0,1,0,0,0,0
TB-111-8898-18_S153_R.all,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
TB-111-2840-19-138_S63_R.all,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
TB-111-19765-19_S145_R.all,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TB-111-12268-18_S121_R.all,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2
TB-111-20553-18_S21_R.all,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
TB-111-21546-19_S151_R.all,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
TB-111-19507-18_S103_R.all,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TB-111-13865-18_S85_R.all,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TB-111-13500-18-138_S17_R.all,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TB-111-10712-18_S4_R.all,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TB-111-13500-18-138_S8_R.all,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TB-MoldovaSeq-DNA0303-5583_S306_ndc,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1773.18330_res,7,0,1,3,0,2,1,1,0,1,1,0,0,0,-3
TB-111-20455-18_S20_R.all,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TB-111-16802-18-138_S123_R.all,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1773.20464_sus,10,1,1,3,1,2,0,0,0,0,1,0,0,1,0
1773.18494_sus,7,1,1,0,1,2,0,0,0,0,0,0,0,0,2
1773.20510_sus,9,1,1,3,1,2,0,0,0,0,1,0,0,1,-1
1423527.3_res,9,2,1,4,1,2,0,0,0,0,0,0,0,0,-1
1733.7126_res,14,1,1,4,0,3,1,1,0,1,0,0,0,0,2
1438873.3_res,9,1,2,1,0,3,1,1,0,1,0,0,0,0,-1
1773.20517_res,9,1,1,3,1,2,0,0,0,0,1,0,0,1,-1
1773.20446_res,12,2,1,1,1,3,0,0,0,0,1,0,0,1,2
1733.1574_res,7,1,1,1,0,1,0,0,0,0,0,0,0,0,3
1408937.4_sus,5,0,0,0,0,1,0,0,0,0,0,0,0,0,4
TB-333-3941-19_S275_R.all,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TB-222-3018-19_S197_R.all,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TB-333-4566-19_S277_R.all,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1
TB-222-6073-19_S238_R.all,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TB-222-4150-18_S169_R.all,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TB-222-643-18_S211_R.all,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0
TB-333-2987-19-138_S115_R.all,4,0,0,0,0,1,0,0,0,0,0,0,0,0,3
TB-222-3540-19_S175_R.all,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2
TB-222-5163-18_S72_R.all,4,0,0,1,0,1,0,0,0,0,0,0,0,0,2
TB-333-3831-19_S155_R.all,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1
TB-333-5817-19_S51_R.all,6,0,0,1,0,1,0,0,0,0,0,0,0,0,4
TB-222-4720-18_S34_R.all,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TB-222-2629-19_S80_R.all,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2
TB-222-5367-19_S226_R.all,4,0,0,0,0,1,0,0,0,0,1,0,0,0,2
TB-222-7059-19_S244_R.all,4,0,0,0,0,1,0,0,0,0,0,0,0,0,3
TB-222-1103-19_S72_R.all,5,0,1,0,0,1,0,0,0,0,0,0,0,0,3
TB-222-1519-19_S176_R.all,5,0,0,1,0,1,0,0,0,0,0,0,0,0,3
TB-333-9111-9_S72_R.all,4,0,0,0,0,2,0,0,0,0,0,0,0,0,2
TB-222-5803-18_S111_R.all,5,0,0,1,0,1,0,0,0,0,0,0,0,0,3
TB-222-4628-18_S171_R.all,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2
TB-222-3229-19_S205_R.all,3,0,0,0,0,2,1,1,0,1,0,0,0,0,-2
TB-222-5622-19_S221_R.all,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TB-222-2595-18_S66_R.all,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TB-333-4429-19_S183_R.all,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TB-333-3202-19_S63_R.all,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TB-222-453-19_S16_R.all,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TB-222-123-18_S134_R.all,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TB-333-1373-19_S35_R.all,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TB-333-5448-19_S175_R.all,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TB-333-2944-19-138_S50_R.all,4,0,0,1,0,1,0,0,0,0,0,0,0,0,2
TB-333-1374-19_S9_R.all,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TB-222-1520-19-138_S11_R.all,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TB-333-2319-19_S36_R.all,3,0,0,0,0,1,0,0,0,0,1,0,0,0,1
TB-222-3820-18_S62_R.all,7,0,1,2,0,2,0,0,0,0,0,0,0,1,1
TB-222-409-19_S47_R.all,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0
TB-333-3940-19-138_S56_R.all,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TB-222-391-19_S90_R.all,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2
TB-333-2540-19_S88_R.all,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1
TB-333-3285-19_S151_R.all,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1
TB-222-4846-18_S70_R.all,3,0,0,0,0,1,0,0,0,0,1,0,0,0,1
TB-333-5559-19_S177_R.all,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2
TB-222-1996-18_S80_R.all,5,0,0,0,0,2,0,0,0,0,2,0,0,0,1
TB-333-615-19_S77_R.all,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1
TB-333-160-19_S287_R.all,4,0,0,0,0,1,0,0,0,0,1,0,0,0,2
TB-333-5195-19_S52_R.all,4,0,0,0,0,2,0,0,0,0,0,0,0,0,2
TB-333-3400-19_S171_R.all,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TB-222-2823-19_S189_R.all,4,0,0,0,0,1,0,0,0,0,0,0,0,0,3
TB-222-1631-19_S63_R.all,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1
TB-222-497-19_S11_R.all,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2
TB-222-2537-18_S74_R.all,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TB-333-3203-19_S60_R.all,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TB-222-2697-19_S85_R.all,4,0,0,0,0,1,0,0,0,0,1,0,0,0,2
TB-222-2559-19_S59_R.all,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2
TB-222-4498-18_S68_R.all,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TB-333-451-19_S286_R.all,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TB-222-1553-19-138_S1_R.all,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TB-222-945-19_S9_R.all,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1
TB-222-7079-18_S131_R.all,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0
TB-222-2082-19_S68_R.all,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0
TB-222-2605-18_S49_R.all,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TB-222-4716-19_S274_R.all,4,0,0,0,0,1,0,0,0,0,1,0,0,0,2
TB-222-1520-19-138_S5_R.all,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TB-222-4470-18_S85_R.all,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TB-222-7121-18_S8_R.all,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1
TB-222-2447-19_S76_R.all,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2
TB-333-3286-19_S146_R.all,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1
TB-333-2251-19_S285_R.all,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TB-333-2944-19-138_S116_R.all,4,0,0,1,0,1,0,0,0,0,0,0,0,0,2
TB-222-5194-18_S57_R.all,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TB-222-12-18_S79_R.all,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1
TB-333-3248-19_S77_R.all,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1
TB-222-355-19_S203_R.all,7,0,1,2,0,2,0,0,0,0,0,0,0,1,1
TB-222-4802-18_S174_R.all,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TB-222-630-19_S39_R.all,3,0,0,0,0,1,0,0,0,0,1,0,0,0,1
TB-333-3940-19-138_S127_R.all,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TB-222-3914-18_S181_R.all,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TB-222-4521-18_S207_R.all,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1
TB-222-5887-18_S108_R.all,7,0,1,2,0,2,0,0,0,0,0,0,0,1,1
TB-222-5765-18_S7_R.all,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TB-222-2626-19_S191_R.all,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1
TB-222-5069-18_S67_R.all,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TB-333-1022-19_S42_R.all,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2
TB-222-20-19_S14_R.all,3,0,0,0,0,1,0,0,0,0,1,0,0,0,1
TB-222-1637-19-138_S2_R.all,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TB-222-504-19_S74_R.all,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2
TB-333-3785-19_S142_R.all,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1
TB-222-5886-19_S235_R.all,3,0,0,0,0,1,0,0,0,0,1,0,0,0,1
TB-222-145-18_S31_R.all,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1
TB-222-1324-19_S6_R.all,3,0,0,0,0,1,0,0,0,0,1,0,0,0,1
TB-333-3732-19_S65_R.all,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1733.4334_sus,27,0,0,0,0,1,2,3,0,3,0,0,0,0,18
1733.3959_sus,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1733.4111_sus,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1733.9363_sus,4,0,1,0,0,2,0,0,0,0,0,0,0,0,1
1733.3620_sus,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2
X5066_ano_flt,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2
1448393.3_sus,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1733.4310_sus,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1733.2102_sus,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1733.4368_sus,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1733.11125_sus,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2
1733.1811_sus,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2
1733.1740_sus,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1733.1985_sus,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1733.4254_sus,5,0,0,1,0,1,0,0,0,0,0,0,0,0,3
1733.1108_sus,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1733.1022_sus,4,0,0,0,0,1,0,0,0,0,0,0,0,0,3
1733.1023_sus,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1733.3421_sus,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1733.4337_sus,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1267363.3_sus,4,0,1,0,0,2,0,0,0,0,0,0,0,0,1
TB-111-21360-19_S95_R.all,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TB-111-19223-19_S47_R.all,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TB-111-3957-19_S181_R.all,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1
TB-111-11376-19_S161_R.all,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1
TB-111-4180-19_S212_R.all,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TB-111-1566-18-138_S161_R.all,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TB-111-18180-18_S153_R.all,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1
TB-111-880-19_S91_R.all,5,0,0,1,1,1,0,0,0,0,0,0,0,0,2
TB-111-12585-18_S71_R.all,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0
TB-111-9435-18_S64_R.all,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TB-111-9974-18_S76_R.all,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1
TB-111-15472-18_S121_R.all,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2
TB-111-9535-18_S158_R.all,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TB-111-18567-18-138_S21_R.all,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1
TB-111-16230-18_S162_R.all,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TB-111-200-19-138_S59_R.all,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1
TB-111-20864-19_S152_R.all,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1
TB-111-19082-19_S49_R.all,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2
TB-111-17620-18_S132_R.all,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1
TB-111-15314-18_S11_R.all,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1
TB-111-6288-19_S261_R.all,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2
TB-111-17525-19_S285_R.all,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TB-111-8431-18_S66_R.all,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TB-111-9580-19_S150_R.all,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TB-111-4152-19_S168_R.all,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TB-111-3764-19_S202_R.all,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TB-111-6946-19_S176_R.all,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2
TB-111-1842-18-138_S157_R.all,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2
TB-111-4513-19_S167_R.all,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TB-111-14784-18_S148_R.all,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1
TB-111-9824-19_S147_R.all,5,0,0,1,0,1,0,0,0,0,0,0,0,0,3
TB-111-15136-18_S155_R.all,4,0,0,0,0,1,0,0,0,0,1,0,0,0,2
TB-111-1005-19_S105_R.all,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2
TB-111-6113-19_S186_R.all,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2
TB-111-17993-18_S148_R.all,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2
TB-111-1118-18_S266_R.all,6,0,1,0,0,2,0,0,0,0,0,0,0,0,3
TB-111-5570-19-138_S67_R.all,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TB-111-591-18-138_S150_R.all,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1
TB-111-17029-18_S89_R.all,4,0,0,1,0,1,0,0,0,0,0,0,0,0,2
TB-111-3078-19_S104_R.all,4,0,0,0,0,1,0,0,0,0,1,0,0,0,2
TB-111-20729-18_S38_R.all,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TB-111-1675-18-138_S167_R.all,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0
TB-111-15414-18_S154_R.all,5,0,0,1,0,1,0,0,0,0,0,0,0,0,3
TB-111-850-18-138_S152_R.all,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2
TB-111-3760-19_S213_R.all,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TB-111-6888-18_S177_R.all,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2
TB-111-7662-18_S171_R.all,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2
TB-111-1092-19_S122_R.all,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TB-111-18115-18_S142_R.all,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TB-111-14537-18_S149_R.all,5,0,0,1,0,1,0,0,0,0,0,0,0,0,3
TB-111-12421-19_S250_R.all,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TB-111-1271-18_S284_R.all,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1
TB-111-2669-19_S173_R.all,3,0,0,0,0,2,1,1,0,1,0,0,0,0,-2
TB-111-7TB-333-19_S133_R.all,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TB-111-10359-18_S1_R.all,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TB-111-9238-18_S119_R.all,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TB-111-21435-19_S93_R.all,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TB-111-15494-18_S47_R.all,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TB-111-8468-18_S69_R.all,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1
