Isolate,Lineage,Resistant,WHO-Identified,High_Confidence,Low_Confidence
1773.21691_sus,4.2.2,0,0,0,0
1773.21689_sus,4.2.2,0,0,0,0
SAMEA961665,4.2.2,0,0,0,0
X1340_ano_flt,4.2.2,0,0,0,0
X1811_ano_flt,4.2.2,0,0,0,0
X403_ano_flt,4.2.2,0,0,0,0
X1318_ano_flt,4.2.2,0,0,0,0
X1802_ano_flt,4.2.2,0,0,0,0
X2238_ano_flt,4.2.2,0,0,0,0
X986_ano_flt,4.2.2,0,0,0,0
1773.21674_sus,4.2.2,1,1,0,1
1773.21675_sus,4.2.2,1,0,0,0
1773.21688_sus,4.2.2,1,0,0,0
1423467.3_res,4.2.2,1,0,0,0
1423468.3_res,4.2.2,1,0,0,0
1423510.3_res,4.2.2,1,1,1,0
1733.8996_res,4.2.2,1,0,0,0
BORA_30,4.2.2,1,0,0,0
1295799.3_res,4.2.2,1,0,0,0
1733.2523_res,4.2.2,1,0,0,0
1733.2590_res,4.2.2,1,0,0,0
ERR025436,4.2.2.1,0,0,0,0
Test604,4.2.2.1,0,0,0,0
Test631,4.2.2.1,0,0,0,0
Test1399,4.2.2.1,0,0,0,0
Test1380,4.2.2.1,0,0,0,0
Test1366,4.2.2.1,0,1,1,0
Test1310,4.2.2.1,0,0,0,0
Test1345,4.2.2.1,0,0,0,0
TB-MoldovaSeq-DNA040-372_S40_ndc,4.2.2.1,0,0,0,0
Test588,4.2.2.1,0,0,0,0
Test544,4.2.2.1,0,0,0,0
Test994,4.2.2.1,0,0,0,0
Test424,4.2.2.1,0,0,0,0
1773.18548_sus,4.2.2.1,1,1,0,1
Test110,4.2.2.1,1,0,0,0
1733.7416_res,4.2.2.1,1,1,0,1
Test381,4.2.2.1,1,1,0,1
Test1385,4.2.2.1,1,0,0,0
Test514,4.2.2.1,1,1,0,1
Test590,4.2.2.1,1,0,0,0
Test955,4.2.2.1,1,1,1,0
Test984,4.2.2.1,1,1,1,0
1733.1595_res,4.2.2.1,1,0,0,0
1733.1814_res,4.2.2.1,1,0,0,0
1733.1623_res,4.2.2.1,1,0,0,0
1733.1622_res,4.2.2.1,1,0,0,0
1733.1575_res,4.2.2.1,1,0,0,0
1733.1570_res,4.2.2.1,1,0,0,0
1733.1576_res,4.2.2.1,1,0,0,0
1733.1559_res,4.2.2.1,1,0,0,0
1733.1564_res,4.2.2.1,1,0,0,0
1733.1550_res,4.2.2.1,1,0,0,0
Test1376,4.2.2.2.1,0,0,0,0
Test1369,4.2.2.2.1,0,0,0,0
Test1394,4.2.2.2.1,0,0,0,0
Test153,4.2.2.2.1,1,1,0,1
Test1156,4.2.2.2.1,1,1,0,1
Test1190,4.2.2.2.1,1,1,0,1
Test1125,4.2.2.2.1,1,1,0,1
DA408,4.2.2.2.1,1,1,0,1
TB-444-3698-18_S161_R.all,4.2.2.2.1,1,1,0,1
TB-444-4775-18_S28_R.all,4.2.2.2.1,1,0,0,0
TB-444-3322-18_S19_R.all,4.2.2.2.1,1,1,0,1
TB-DNA0368_S225_R.all,4.2.2.2.1,1,1,0,1
Test1201,4.2.2.2.1,1,1,0,1
TB-444-5442-18_S64_R.all,4.2.2.2.1,1,0,0,0
Test1304,4.2.2.2.1,1,0,0,0
TB-444-2656-19_S9_R.all,4.2.2.2.1,1,1,0,1
TB-444-2636-19_S29_R.all,4.2.2.2.1,1,1,0,1
TB-444-2637-19_S229_R.all,4.2.2.2.1,1,1,0,1
Test1001,4.2.2.2.1,1,1,0,1
Test1468,4.2.2.2.2,0,0,0,0
NG-20992_DLT16_lib342521_6490_1,4.2.2.2.2,1,1,0,1
3213169_IonXpress_023,4.3,0,0,0,0
1324261.3_sus,"4.3,4.4.1.2,4.9",0,0,0,0
1324261.3_res,"4.3,4.4.1.2,4.9",0,0,0,0
3213169_IonXpress_030,"4.3,4.9",0,0,0,0
1733.3929_sus,4.3.1,0,0,0,0
1733.1792_sus,4.3.1,0,0,0,0
1397906.3_sus,4.3.2,0,0,0,0
1733.4528_sus,4.3.2,0,0,0,0
1733.10903_sus,4.3.2,0,0,0,0
1733.10090_sus,4.3.2,0,0,0,0
1733.10712_sus,4.3.2,0,0,0,0
1397906.3_res,4.3.2,0,0,0,0
1773.18603_sus,4.3.2,0,0,0,0
1773.18347_res,4.3.2,1,0,0,0
TB_S59_final_variants,4.3.2,1,0,0,0
TB_S204_final_variants,4.3.2,1,0,0,0
TB_S46_final_variants,4.3.2,1,0,0,0
1773.20484_sus,4.3.2,1,0,0,0
1773.20466_sus,4.3.2,1,0,0,0
Peru4573,4.3.2,1,1,0,1
1773.18604_sus,4.3.2,1,0,0,0
1397901.3_sus,4.3.2.1,0,0,0,0
1448439.3_sus,4.3.2.1,0,0,0,0
1733.1988_sus,4.3.2.1,0,0,0,0
1324297.3_sus,4.3.2.1,0,0,0,0
1733.1834_sus,4.3.2.1,0,0,0,0
1733.4875_sus,4.3.2.1,0,0,0,0
1324226.3_sus,4.3.2.1,0,0,0,0
1324226.3_res,4.3.2.1,0,0,0,0
1324224.3_res,4.3.2.1,0,0,0,0
1397912.3_sus,4.3.2.1,0,0,0,0
1324224.3_sus,4.3.2.1,0,0,0,0
1733.1938_sus,4.3.2.1,0,0,0,0
1324259.3_res,4.3.2.1,0,0,0,0
1324290.3_sus,4.3.2.1,0,0,0,0
1324270.3_sus,4.3.2.1,0,0,0,0
1397889.3_sus,4.3.2.1,0,0,0,0
1773.18276_res,4.3.2.1,1,0,0,0
1773.18252_res,4.3.2.1,1,0,0,0
1773.18272_sus,4.3.2.1,1,0,0,0
1773.18276_sus,4.3.2.1,1,0,0,0
1773.18207_sus,4.3.2.1,1,0,0,0
1733.5824_sus,4.3.2.1,1,0,0,0
1324234.4_res,4.3.2.1,1,0,0,0
1448563.3_sus,4.3.2.1,1,0,0,0
1324254.3_sus,4.3.2.1,1,0,0,0
1324273.3_sus,4.3.2.1,1,0,0,0
1397887.3_res,4.3.2.1,1,0,0,0
1773.20382_sus,4.3.3,0,0,0,0
1773.18307_sus,4.3.3,0,0,0,0
1324247.3_sus,4.3.3,0,0,0,0
Peru2913,4.3.3,0,0,0,0
1324246.3_sus,4.3.3,0,0,0,0
TB-222-953-19_S15_R.all,4.3.3,0,0,0,0
TB-333-392-19_S27_R.all,4.3.3,0,0,0,0
TB-222-3575-18_S48_R.all,4.3.3,0,0,0,0
TB-222-2787-18_S60_R.all,4.3.3,0,0,0,0
TB-222-6131-18_S60_R.all,4.3.3,0,0,0,0
TB-333-1582-19_S201_R.all,4.3.3,0,0,0,0
TB-333-1715-19_S11_R.all,4.3.3,0,0,0,0
TB-222-6207-19_S239_R.all,4.3.3,0,0,0,0
TB-222-6718-18_S10_R.all,4.3.3,0,0,0,0
TB-222-6089-18_S135_R.all,4.3.3,0,0,0,0
TB-222-1987-19_S5_R.all,4.3.3,0,0,0,0
TB-222-660-19_S11_R.all,4.3.3,0,0,0,0
TB-333-1591-19_S40_R.all,4.3.3,0,0,0,0
TB-333-1010-19_S97_R.all,4.3.3,0,0,0,0
TB-333-3809-19_S261_R.all,4.3.3,0,0,0,0
TB-222-4083-18_S196_R.all,4.3.3,0,0,0,0
TB-222-85-18_S18_R.all,4.3.3,0,0,0,0
TB-333-3076-19_S61_R.all,4.3.3,0,0,0,0
TB-222-2878-19_S204_R.all,4.3.3,0,0,0,0
TB-222-4151-18_S190_R.all,4.3.3,0,0,0,0
TB-333-2318-19_S86_R.all,4.3.3,0,0,0,0
TB-222-3086-19_S64_R.all,4.3.3,0,0,0,0
TB-333-635-19_S12_R.all,4.3.3,0,0,0,0
TB-222-1816-18_S50_R.all,4.3.3,0,0,0,0
TB-333-5171-19_S273_R.all,4.3.3,0,0,0,0
TB-222-3064-19-138_S10_R.all,4.3.3,0,0,0,0
TB-222-2645-18_S49_R.all,4.3.3,0,0,0,0
TB-222-5912-19_S236_R.all,4.3.3,0,0,0,0
TB-222-4238-18_S198_R.all,4.3.3,0,0,0,0
TB-222-5619-18_S62_R.all,4.3.3,0,0,0,0
TB-222-652-19-138_S8_R.all,4.3.3,0,0,0,0
TB-333-5598-19_S172_R.all,4.3.3,0,0,0,0
TB-222-6799-19_S241_R.all,4.3.3,0,0,0,0
TB-333-1232-19_S45_R.all,4.3.3,0,0,0,0
TB-333-2345-19_S80_R.all,4.3.3,0,0,0,0
TB-222-2493-18-138_S60_R.all,4.3.3,0,0,0,0
TB-222-6984-19_S279_R.all,4.3.3,0,0,0,0
TB-333-937-19_S81_R.all,4.3.3,0,0,0,0
TB-333-1611-19_S57_R.all,4.3.3,0,0,0,0
TB-222-6156-18_S63_R.all,4.3.3,0,0,0,0
TB-222-782-18_S68_R.all,4.3.3,0,0,0,0
TB-222-527-18_S143_R.all,4.3.3,0,0,0,0
TB-333-2701-19_S202_R.all,4.3.3,0,0,0,0
TB-222-2493-18-138_S134_R.all,4.3.3,0,0,0,0
TB-222-5017-19_S265_R.all,4.3.3,0,0,0,0
TB-222-812-19_S56_R.all,4.3.3,0,0,0,0
TB-222-3395-19_S208_R.all,4.3.3,0,0,0,0
TB-333-3649-19_S147_R.all,4.3.3,0,0,0,0
TB-333-3333-19_S58_R.all,4.3.3,0,0,0,0
TB-333-346-19_S73_R.all,4.3.3,0,0,0,0
TB-333-1857-19_S14_R.all,4.3.3,0,0,0,0
TB-222-3334-19_S183_R.all,4.3.3,0,0,0,0
TB-222-6578-19_S240_R.all,4.3.3,0,0,0,0
TB-222-4213-18_S209_R.all,4.3.3,0,0,0,0
TB-222-2042560-18_S146_R.all,4.3.3,0,0,0,0
TB-333-3810-19_S166_R.all,4.3.3,0,0,0,0
TB-222-652-19-138_S3_R.all,4.3.3,0,0,0,0
TB-222-5476-19_S257_R.all,4.3.3,0,0,0,0
TB-333-285-19_S118_R.all,4.3.3,0,0,0,0
TB-333-3793-19_S143_R.all,4.3.3,0,0,0,0
TB-333-3728-19_S144_R.all,4.3.3,0,0,0,0
TB-333-3230-19_S162_R.all,4.3.3,0,0,0,0
TB-222-1121-19_S93_R.all,4.3.3,0,0,0,0
TB-333-4195-19_S149_R.all,4.3.3,0,0,0,0
TB-333-4274-19_S168_R.all,4.3.3,0,0,0,0
TB-222-5120-18_S94_R.all,4.3.3,0,0,0,0
TB-222-6576-19_S259_R.all,4.3.3,0,0,0,0
TB-222-5611-19_S220_R.all,4.3.3,0,0,0,0
X2958_ano_flt,4.3.3,0,0,0,0
1408938.4_sus,4.3.3,0,0,0,0
1733.3615_sus,4.3.3,0,0,0,0
1733.1089_sus,4.3.3,0,1,0,1
1733.4826_sus,4.3.3,0,0,0,0
1733.4714_sus,4.3.3,0,0,0,0
1733.1031_sus,4.3.3,0,0,0,0
1733.3877_sus,4.3.3,0,0,0,0
1733.2131_sus,4.3.3,0,0,0,0
1733.10757_sus,4.3.3,0,0,0,0
1733.3767_sus,4.3.3,0,0,0,0
1733.10911_sus,4.3.3,0,0,0,0
1733.3953_sus,4.3.3,0,0,0,0
TB-111-15090-18_S77_R.all,4.3.3,0,0,0,0
TB-111-135-19-138_S56_R.all,4.3.3,0,0,0,0
TB-111-12335-18_S118_R.all,4.3.3,0,0,0,0
TB-111-3252-19_S11_R.all,4.3.3,0,0,0,0
TB-111-1697-19_S130_R.all,4.3.3,0,0,0,0
TB-111-15167-19_S76_R.all,4.3.3,0,0,0,0
TB-111-5200-19-138_S31_R.all,4.3.3,0,0,0,0
TB-111-7760-18_S175_R.all,4.3.3,0,0,0,0
TB-111-8951-18_S80_R.all,4.3.3,0,0,0,0
TB-111-9912-19_S110_R.all,4.3.3,0,1,0,1
TB-111-5118-18_S95_R.all,4.3.3,0,0,0,0
TB-111-3907-19_S216_R.all,4.3.3,0,0,0,0
TB-111-2328-19_S172_R.all,4.3.3,0,0,0,0
TB-111-19005-18-138_S22_R.all,4.3.3,0,0,0,0
TB-111-16399-18_S174_R.all,4.3.3,0,0,0,0
TB-111-16541-18_S145_R.all,4.3.3,0,0,0,0
TB-111-15377-19_S106_R.all,4.3.3,0,0,0,0
TB-111-284-18_S244_R.all,4.3.3,0,0,0,0
TB-111-11527-19_S159_R.all,4.3.3,0,0,0,0
TB-111-15343-19_S125_R.all,4.3.3,0,0,0,0
TB-111-6306-19_S185_R.all,4.3.3,0,0,0,0
TB-111-11446-19_S194_R.all,4.3.3,0,0,0,0
TB-111-4708-19-138_S73_R.all,4.3.3,0,0,0,0
TB-111-21451-19_S139_R.all,4.3.3,0,0,0,0
TB-111-111-19_S103_R.all,4.3.3,0,0,0,0
TB-111-19157-18_S105_R.all,4.3.3,0,0,0,0
TB-111-12250-19_S195_R.all,4.3.3,0,0,0,0
TB-111-898-18-138_S164_R.all,4.3.3,0,0,0,0
TB-111-442-19_S220_R.all,4.3.3,0,0,0,0
TB-111-6385-19_S152_R.all,4.3.3,0,0,0,0
TB-111-20967-18_S34_R.all,4.3.3,0,0,0,0
TB-111-18946-18-138_S31_R.all,4.3.3,0,0,0,0
TB-111-8537-19-138_S83_R.all,4.3.3,0,0,0,0
TB-111-14646-18_S150_R.all,4.3.3,0,0,0,0
TB-111-17422-19_S280_R.all,4.3.3,0,0,0,0
TB-111-17394-19_S277_R.all,4.3.3,0,0,0,0
TB-111-4676-19_S25_R.all,4.3.3,0,0,0,0
TB-111-11389-19_S102_R.all,4.3.3,0,0,0,0
TB-111-6083-19_S116_R.all,4.3.3,0,0,0,0
TB-111-17320-19_S11_R.all,4.3.3,0,0,0,0
TB-111-8022-18_S58_R.all,4.3.3,0,0,0,0
TB-111-7998-18_S23_R.all,4.3.3,0,0,0,0
TB-111-9728-18_S115_R.all,4.3.3,0,0,0,0
TB-111-17496-18_S87_R.all,4.3.3,0,0,0,0
TB-111-494-19_S218_R.all,4.3.3,0,0,0,0
TB-111-15192-19_S27_R.all,4.3.3,0,0,0,0
TB-111-19996-18_S162_R.all,4.3.3,0,0,0,0
TB-111-9451-19_S151_R.all,4.3.3,0,0,0,0
TB-111-1006-19-138_S58_R.all,4.3.3,0,0,0,0
TB-111-458-19_S95_R.all,4.3.3,0,0,0,0
TB-111-8018-18_S83_R.all,4.3.3,0,0,0,0
TB-111-15320-18_S190_R.all,4.3.3,0,0,0,0
TB-111-12518-19_S238_R.all,4.3.3,0,0,0,0
TB-111-21343-19_S137_R.all,4.3.3,0,0,0,0
TB-111-3427-19-138_S62_R.all,4.3.3,0,0,0,0
TB-111-440-19_S178_R.all,4.3.3,0,0,0,0
TB-444-2285-18_S199_R.all,4.3.3,0,0,0,0
TB-111-15381-19_S108_R.all,4.3.3,0,0,0,0
TB-111-11865-18-138_S18_R.all,4.3.3,0,0,0,0
TB-111-2727-19_S111_R.all,4.3.3,0,0,0,0
TB-111-10332-18_S148_R.all,4.3.3,0,0,0,0
TB-111-15543-19_S126_R.all,4.3.3,0,0,0,0
TB-111-1255-18-138_S158_R.all,4.3.3,0,0,0,0
TB-111-767-18-138_S170_R.all,4.3.3,0,0,0,0
TB-111-8390-19_S51_R.all,4.3.3,0,0,0,0
TB-444-2061-19_S4_R.all,4.3.3,0,0,0,0
TB-111-9508-18_S93_R.all,4.3.3,0,0,0,0
TB-111-1177-18_S274_R.all,4.3.3,0,0,0,0
TB-111-17288-18_S58_R.all,4.3.3,0,0,0,0
TB-111-7855-18_S3_R.all,4.3.3,0,0,0,0
TB-111-16547-19_S275_R.all,4.3.3,0,0,0,0
TB-111-11300-19_S103_R.all,4.3.3,0,0,0,0
TB-111-15839-18-138_S45_R.all,4.3.3,0,0,0,0
TB-111-8032-19-138_S44_R.all,4.3.3,0,0,0,0
TB-111-16523-19_S74_R.all,4.3.3,0,0,0,0
TB-111-4794-19_S117_R.all,4.3.3,0,0,0,0
TB-111-255-19_S165_R.all,4.3.3,0,0,0,0
TB-111-3257-19_S63_R.all,4.3.3,0,0,0,0
TB-111-3427-19-138_S27_R.all,4.3.3,0,0,0,0
TB-111-290-19_S236_R.all,4.3.3,0,0,0,0
TB-111-7608-18_S20_R.all,4.3.3,0,0,0,0
TB-111-5200-19-138_S77_R.all,4.3.3,0,0,0,0
TB-111-1734-19_S175_R.all,4.3.3,0,0,0,0
TB-111-5486-19_S171_R.all,4.3.3,0,0,0,0
TB-111-12422-19_S249_R.all,4.3.3,0,0,0,0
TB-111-8032-19-138_S106_R.all,4.3.3,0,0,0,0
TB-111-11096-18_S157_R.all,4.3.3,0,0,0,0
TB-111-14481-19_S6_R.all,4.3.3,0,0,0,0
TB-111-10703-18_S113_R.all,4.3.3,0,0,0,0
TB-111-7346-18_S12_R.all,4.3.3,0,0,0,0
TB-111-12918-18-138_S7_R.all,4.3.3,0,0,0,0
TB-111-7280-18_S9_R.all,4.3.3,0,0,0,0
TB-111-13892-18_S86_R.all,4.3.3,0,0,0,0
TB-111-12918-18-138_S15_R.all,4.3.3,0,0,0,0
TB-111-14160-18_S69_R.all,4.3.3,0,0,0,0
TB-111-13816-18_S83_R.all,4.3.3,0,0,0,0
1324246.3_res,4.3.3,0,0,0,0
1733.3242_sus,4.3.3,0,0,0,0
1733.10085_sus,4.3.3,0,0,0,0
1733.10556_res,4.3.3,0,0,0,0
Peru5141,4.3.3,0,0,0,0
IDR1500052791,4.3.3,0,0,0,0
TB-111-18660-18-138_S11_R.all,4.3.3,0,0,0,0
TB-111-17928-19_S69_R.all,4.3.3,0,0,0,0
1324288.3_sus,4.3.3,0,0,0,0
Peru2917,4.3.3,0,0,0,0
TB-MoldovaSeq-DNA114-1155_S115_ndc,4.3.3,0,0,0,0
TB-MoldovaSeq-DNA035-241_S35_ndc,4.3.3,0,0,0,0
TB-MoldovaSeq-DNA0248-3413_S58_ndc,4.3.3,0,0,0,0
TB-MoldovaSeq-DNA0259-3543_S69_ndc,4.3.3,0,0,0,0
TB-MoldovaSeq-DNA0198-1967_S8_ndc,4.3.3,0,0,0,0
TB-MoldovaSeq-DNA0225-2591_S35_ndc,4.3.3,0,0,0,0
TB-MoldovaSeq-DNA052-1161_S52_ndc,4.3.3,0,0,0,0
TB-MoldovaSeq-DNA0324-5781_S327_ndc,4.3.3,0,0,0,0
TB-MoldovaSeq-DNA0322-5563_S325_ndc,4.3.3,0,0,0,0
TB-MoldovaSeq-DNA0257-3510_S67_ndc,4.3.3,0,0,0,0
TB-MoldovaSeq-DNA0247-3672_S57_ndc,4.3.3,0,0,0,0
TB-MoldovaSeq-DNA0296-285_S299_ndc,4.3.3,0,0,0,0
TB-MoldovaSeq-DNA0311-3612_S314_ndc,4.3.3,0,0,0,0
1773.18640_sus,4.3.3,0,0,0,0
1773.18672_sus,4.3.3,0,0,0,0
1773.18602_sus,4.3.3,0,0,0,0
TB-111-20368-19_S99_R.all,4.3.3,0,0,0,0
TB-111-22391-18F_S16_R.all,4.3.3,0,0,0,0
TB-111-15839-18-138_S22_R.all,4.3.3,0,0,0,0
TB-111-16585-18_S140_R.all,4.3.3,0,0,0,0
TB-111-23182-18F-138_S140_R.all,4.3.3,0,0,0,0
TB-111-17767-18_S151_R.all,4.3.3,0,0,0,0
TB-111-20514-18_S35_R.all,4.3.3,0,0,0,0
TB-111-15807-18_S120_R.all,4.3.3,0,0,0,0
TB-111-19658-18-138_S28_R.all,4.3.3,0,0,0,0
TB-111-23887-18F_S26_R.all,4.3.3,0,0,0,0
TB-111-20370-19_S39_R.all,4.3.3,0,0,0,0
TB-111-18660-18-138_S26_R.all,4.3.3,0,0,0,0
1773.18336_sus,4.3.3,1,0,0,0
1773.18289_sus,4.3.3,1,0,0,0
1438835.3_sus,4.3.3,1,0,0,0
1773.18700_sus,4.3.3,1,0,0,0
1408971.4_sus,4.3.3,1,0,0,0
1773.18312_sus,4.3.3,1,0,0,0
1773.18351_sus,4.3.3,1,0,0,0
1773.18296_sus,4.3.3,1,0,0,0
1773.18544_res,4.3.3,1,1,0,1
1773.18335_res,4.3.3,1,0,0,0
Peru4552,4.3.3,1,0,0,0
TB_S22_final_variants,4.3.3,1,0,0,0
TB_S149_final_variants,4.3.3,1,0,0,0
TB_S205_final_variants,4.3.3,1,0,0,0
TB_S196_final_variants,4.3.3,1,0,0,0
TB_S13_final_variants,4.3.3,1,0,0,0
TB_S40_final_variants,4.3.3,1,0,0,0
TB_S202_final_variants,4.3.3,1,0,0,0
TB_S194_final_variants,4.3.3,1,0,0,0
Peru3370,4.3.3,1,0,0,0
9910364,4.3.3,1,0,0,0
1295775.3_sus,4.3.3,1,0,0,0
1295739.3_sus,4.3.3,1,0,0,0
1267362.3_sus,4.3.3,1,0,0,0
1397926.3_sus,4.3.3,1,0,0,0
1324282.3_sus,4.3.3,1,0,0,0
TB-222-6883-18_S59_R.all,4.3.3,1,0,0,0
TB-333-489-19_S46_R.all,4.3.3,1,0,0,0
TB-222-1734-18-138_S37_R.all,4.3.3,1,0,0,0
TB-222-2586-18_S28_R.all,4.3.3,1,0,0,0
TB-222-1734-18-138_S14_R.all,4.3.3,1,0,0,0
TB-222-163-19_S91_R.all,4.3.3,1,0,0,0
TB-333-2151-19_S90_R.all,4.3.3,1,0,0,0
TB-222-6565-19_S218_R.all,4.3.3,1,0,0,0
1773.20423_res,4.3.3,1,0,0,0
1324243.3_res,4.3.3,1,0,0,0
1295764.3_res,4.3.3,1,0,0,0
1397867.3_res,4.3.3,1,0,0,0
1295746.3_res,4.3.3,1,0,0,0
1295769.3_res,4.3.3,1,0,0,0
1397875.3_res,4.3.3,1,0,0,0
1397872.3_res,4.3.3,1,0,0,0
1295763.3_res,4.3.3,1,0,0,0
1295773.3_res,4.3.3,1,0,0,0
1324262.3_res,4.3.3,1,0,0,0
1397876.3_res,4.3.3,1,0,0,0
1295723.3_res,4.3.3,1,0,0,0
1324223.3_sus,4.3.3,1,0,0,0
1421988.3_sus,4.3.3,1,0,0,0
1448478.3_sus,4.3.3,1,0,0,0
1448550.3_sus,4.3.3,1,0,0,0
1448482.3_sus,4.3.3,1,0,0,0
1733.2881_sus,4.3.3,1,0,0,0
1324280.3_sus,4.3.3,1,0,0,0
1295747.3_sus,4.3.3,1,0,0,0
1397865.3_sus,4.3.3,1,0,0,0
TB-111-178-19_S147_R.all,4.3.3,1,0,0,0
TB-111-14895-18_S185_R.all,4.3.3,1,0,0,0
TB-111-14749-18_S186_R.all,4.3.3,1,0,0,0
TB-111-20511-19_S165_R.all,4.3.3,1,0,0,0
TB-111-2548-19_S174_R.all,4.3.3,1,0,0,0
TB-111-16958-18_S94_R.all,4.3.3,1,1,0,1
TB-111-18023-19_S1_R.all,4.3.3,1,0,0,0
TB-111-2108-18_S3_R.all,4.3.3,1,1,0,1
1295775.3_res,4.3.3,1,0,0,0
1324284.3_res,4.3.3,1,0,0,0
1324250.3_res,4.3.3,1,0,0,0
1397874.3_res,4.3.3,1,0,0,0
1295756.3_res,4.3.3,1,0,0,0
1295725.3_res,4.3.3,1,0,0,0
1324228.3_res,4.3.3,1,0,0,0
1397857.3_res,4.3.3,1,0,0,0
1295759.3_res,4.3.3,1,0,0,0
1295747.3_res,4.3.3,1,0,0,0
1324237.3_res,4.3.3,1,0,0,0
1324221.3_res,4.3.3,1,0,0,0
1397856.3_res,4.3.3,1,0,0,0
1295765.3_res,4.3.3,1,0,0,0
1267356.3_res,4.3.3,1,0,0,0
1324245.3_res,4.3.3,1,0,0,0
1733.2389_sus,4.3.3,1,0,0,0
1324262.3_sus,4.3.3,1,0,0,0
1397862.3_res,4.3.3,1,0,0,0
1448568.3_res,4.3.3,1,0,0,0
1427193.3_res,4.3.3,1,0,0,0
1448545.3_res,4.3.3,1,0,0,0
1448465.3_res,4.3.3,1,0,0,0
1295724.3_res,4.3.3,1,0,0,0
1448469.3_res,4.3.3,1,0,0,0
1448483.3_res,4.3.3,1,0,0,0
1448590.3_res,4.3.3,1,0,0,0
1448482.3_res,4.3.3,1,0,0,0
1448599.3_res,4.3.3,1,0,0,0
1324283.3_res,4.3.3,1,0,0,0
1448586.3_res,4.3.3,1,0,0,0
1448585.3_res,4.3.3,1,0,0,0
1733.7351_res,4.3.3,1,1,1,0
1733.6776_res,4.3.3,1,0,0,0
1733.6738_res,4.3.3,1,0,0,0
1733.9495_res,4.3.3,1,0,0,0
NLA009900478,4.3.3,1,0,0,0
1733.6643_res,4.3.3,1,0,0,0
1733.7411_res,4.3.3,1,0,0,0
1733.6461_res,4.3.3,1,0,0,0
1733.7407_res,4.3.3,1,1,1,0
1733.6450_res,4.3.3,1,0,0,0
1733.6504_res,4.3.3,1,0,0,0
1733.6389_res,4.3.3,1,0,0,0
1422044.3_res,4.3.3,1,0,0,0
1448595.3_res,4.3.3,1,0,0,0
1295720.3_res,4.3.3,1,0,0,0
1448546.3_res,4.3.3,1,0,0,0
1324228.3_sus,4.3.3,1,0,0,0
1397886.3_sus,4.3.3,1,0,0,0
1295763.3_sus,4.3.3,1,0,0,0
1324258.3_sus,4.3.3,1,0,0,0
Peru5454,4.3.3,1,0,0,0
01R0166,4.3.3,1,1,0,1
TB-MoldovaSeq-DNA109-173_S110_ndc,4.3.3,1,0,0,0
1295740.3_res,4.3.3,1,0,0,0
1397865.3_res,4.3.3,1,0,0,0
1448522.3_res,4.3.3,1,0,0,0
TB-MoldovaSeq-DNA0261-3430_S71_ndc,4.3.3,1,0,0,0
TB-MoldovaSeq-DNA014-382_S14_ndc,4.3.3,1,0,0,0
TB-MoldovaSeq-DNA097-213_S98_ndc,4.3.3,1,0,0,0
1448478.3_res,4.3.3,1,0,0,0
1397879.3_res,4.3.3,1,0,0,0
1397871.3_res,4.3.3,1,0,0,0
1773.18340_res,4.3.3,1,0,0,0
1397858.3_res,4.3.3,1,0,0,0
1397886.3_res,4.3.3,1,0,0,0
1295744.3_res,4.3.3,1,0,0,0
1448579.3_res,4.3.3,1,0,0,0
1324258.3_res,4.3.3,1,0,0,0
1773.18610_sus,4.3.3,1,1,0,1
1422024.3_sus,4.3.3,1,0,0,0
1773.18639_sus,4.3.3,1,0,0,0
1773.18624_sus,4.3.3,1,0,0,0
1422080.3_sus,4.3.3,1,0,0,0
1422047.3_sus,4.3.3,1,0,0,0
1422079.3_sus,4.3.3,1,0,0,0
1773.18616_sus,4.3.3,1,1,1,0
1773.18673_sus,4.3.3,1,0,0,0
1397866.3_res,4.3.3,1,0,0,0
1733.2912_res,4.3.3,1,1,1,0
1733.6032_res,4.3.3,1,0,0,0
1733.1275_res,4.3.3,1,0,0,0
1733.3088_res,4.3.3,1,1,1,0
1397860.3_res,4.3.3,1,0,0,0
03R1337,4.3.3,1,0,0,0
TB-222-660-18_S66_R.all,"4.3.3,2.2.1",0,0,0,0
TB-MoldovaSeq-DNA110-1468_S111_ndc,"4.3.3,4.2.1",0,1,0,1
TB-222-1904-19-138_S19_R.all,"4.3.3,4.2.1",1,1,0,1
TB-MoldovaSeq-DNA0280-4609_S90_ndc,"4.3.3,4.8",0,0,0,0
TB-111-19697-18_S75_R.all,"4.3.3,4.8",0,0,0,0
1773.18664_sus,4.3.4,0,0,0,0
1773.18691_sus,4.3.4,1,1,0,1
TB-222-4062-18_S182_R.all,4.3.4.1,0,0,0,0
TB-333-2475-19_S36_R.all,4.3.4.1,0,0,0,0
TB-222-7341-18_S114_R.all,4.3.4.1,0,0,0,0
TB-333-967-19_S38_R.all,4.3.4.1,0,0,0,0
TB-333-2494-19_S4_R.all,4.3.4.1,0,0,0,0
TB-222-5271-18_S32_R.all,4.3.4.1,0,0,0,0
TB-333-1392-19_S39_R.all,4.3.4.1,0,0,0,0
TB-333-3288-19_S56_R.all,4.3.4.1,0,0,0,0
TB-222-2397-18-138_S42_R.all,4.3.4.1,0,0,0,0
TB-222-2397-18-138_S104_R.all,4.3.4.1,0,0,0,0
1733.10477_sus,4.3.4.1,0,0,0,0
TB-111-5582-19_S117_R.all,4.3.4.1,0,0,0,0
TB-111-7963-18_S94_R.all,4.3.4.1,0,0,0,0
